Molecule,Canonical_Smiles,category
CHEMBL3580771,Cc1cn(cn1)C2=CC=C3N(CCN(CCOc4ccc(F)cc4C(C)(C)C(F)(F)F)C3=O)C2=O,Asp
CHEMBL3622118,Clc1cc(ccn1)N2CCC(CC2)Nc3ncc4OCCN(c5ccccc5)c4n3,Asp
CHEMBL3946657,CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4CC5CCOC5)C#N)CC1,Cys
CHEMBL3961334,CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5CC6CCOC6)C#N)CC2,Cys
CHEMBL3688816,COCc1cc(cnc1C(=O)Nc2ccc(F)c(c2)[C@]3(N=C(N)O[C@@H]4C[C@H]34)C(F)F)C#N,Asp
CHEMBL3677276,NC1=N[C@@]2(c3cc(ccc3Oc4c(F)cc(cc24)N5CCOCC5)c6cccnc6F)c7nccn17,Asp
CHEMBL3394932,COn1cc(CN2CCN3C(=O)C(=CC=C3C2=O)n4cnc(C)c4)c5cc(Cl)ccc15,Asp
CHEMBL3394928,Cc1cn(cn1)C2=CC=C3N(CCN(Cc4cccc5ccc(cc45)C(F)(F)F)C3=O)C2=O,Asp
CHEMBL3771056,CNc1nc(Nc2ccc(c(OC)c2)n3cnc(Cl)c3)nc4C(=NCC=Cc14)c5ccccc5,Asp
CHEMBL2178521,COc1cc(Nc2cccc3c2nc(c4ccc(F)cc4)n3C)cnc1n5cnc(C)c5,Asp
CHEMBL2336728,CC(=O)N[C@H]1CCC[C@@H]1C(=O)N[C@H]2CCC[C@@H]2C(=O)NCCC(=O)N[C@H]3CCC[C@@H]3C(=O)N[C@H]4CCC[C@@H]4C(=O)N[C@H]5CCC[C@@H]5C(=O)N[C@H]6CCC[C@@H]6C(=O)N[C@H]7CCC[C@@H]7C(=O)N[C@H]8CCC[C@@H]8C(=O)N[C@H]9CCC[C@@H]9C(=O)N[C@H]%10CCC[C@@H]%10C(=O)N[C@H]%11CCC[C@@H]%11C(=O)N,Asp
CHEMBL1915569,COc1cc(Nc2nc3C(CCCc3s2)c4ccccc4)ccc1n5cnc(C)c5,Asp
CHEMBL1916329,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@H]1CCOC1)S(=O)(=O)c2ccc(Cl)cc2,Asp
CHEMBL1916337,CC1(C)C[C@@H](CN([C@H](CCC(F)(F)F)C(=O)N)S(=O)(=O)c2ccc(Cl)cc2)O1,Asp
CHEMBL1916317,NC(=O)[C@@H](CCC(F)(F)F)N(CC1CCCCC1)S(=O)(=O)c2ccc(Cl)cc2,Asp
CHEMBL3769487,CNc1nc(Cc2ccccc2)nc(Nc3ccc(c(OC)c3)n4cnc(C)c4)n1,Asp
CHEMBL2059019,NC(=O)[C@@H](CCC(F)(F)F)N(CC1(CC1)c2nocn2)S(=O)(=O)c3ccc(Cl)cc3,Asp
CHEMBL2315177,CS(=O)(=O)CC[C@@H]1OCC[C@@]2([C@H]1COC3=C2C(=O)C=CC3(F)F)S(=O)(=O)c4ccc(cc4)C(F)(F)F,Asp
CHEMBL1761524,CCOC(=O)[C@H]1C[C@@H]1COc2cc(CCCOC)cc(CN(C3CC3)C(=O)[C@H]4CNCC[C@@H]4c5ccc(OCCOc6c(Cl)cc(C)cc6Cl)cc5)c2,Asp
CHEMBL2312670,NC(=O)N1CCc2c(C1)c(nn2CCCN3CCSCC3)c4ccc(Cl)c(c4)C#Cc5ccc(cc5)C(=O)NCc6cccnc6,Cys
CHEMBL2312998,NC(=O)C(=O)N1CCc2c(C1)c(nn2CCCN3CCCCC3)c4ccc(Cl)c(c4)C#Cc5ccc(CNCc6ccc(Cl)cc6)cc5,Cys
CHEMBL1837048,Fc1cccc(c1)C2CC3Cc4[nH]ncc4C(C2)N3S(=O)(=O)c5ccc(nc5)C(F)(F)F,Asp
CHEMBL2017499,CC(C)C[C@H](NC(=O)[C@@H](C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc2ccccc2)C(=O)N[C@@H](Cc3ccc(cc3)C(=O)c4ccccc4)C(=O)NCCCCC#C,Asp
CHEMBL495009,Fc1ccc(c(F)c1)n2cnc(c2)c3ccc4C[C@@H]5CC[C@H](Cc4c3)[C@@]56CN(CC(F)(F)F)S(=O)(=O)N6,Asp
CHEMBL3895692,CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ncn3C)C#N,Cys
CHEMBL3961161,CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CCO)C#N)CC1,Cys
CHEMBL225286,COC(=O)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N(C[C@@H](O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc2ccccc2)C(C)C,Asp
CHEMBL3695336,O=C(N[C@@H](Cc1ccc(cc1)c2ccc(cc2)C#N)C#N)[C@H]3NC4CCC3CC4,Cys
CHEMBL3915443,COc1cc(cc2ccccc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4,Asp
CHEMBL3925744,COCCCn1nc(C)c2c(cc(cc12)[C@H](C)N(C3CC3)C(=O)[C@H]4CNCCO4)C(F)(F)F,Asp
CHEMBL3954843,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)c2c(C)cccc2C,Cys
CHEMBL3653697,COC1CCC2(CC1)Oc3ccc(cc3C24N=C(C)C(=N4)N)c5cccc(Cl)c5,Asp
CHEMBL3693223,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(Nc4nccc5cc(cnc45)C#CC6CC6)ccc3F,Asp
CHEMBL3609637,COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)C4CCc5c(F)cccc5N(CC(F)(F)F)C4=O,Asp
CHEMBL3609633,COc1cc(ccc1n2cnc(C)c2)c3cn(nn3)[C@H]4C[C@H](C)c5ccccc5N(CC(F)(F)F)C4=O,Asp
CHEMBL3658572,Oc1ccc(cn1)c2cn(nn2)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)cc3,Cys
CHEMBL4066885,C[C@]1(CCSC(=N1)N)c2cc(CNCC(F)F)c(F)cc2F,Asp
CHEMBL3662694,Fc1c(F)c(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4ccc5CC(=O)Nc5c4,Cys
CHEMBL3943551,COC1CCC2(CC1)Cc3ccc(CCC4CC4)cc3C25N=C(N)N(Cc6ccc(cn6)C(F)(F)F)C5=O,Asp
CHEMBL570062,Clc1ccc(cc1)S(=O)(=O)N2C3CSCC2c4cn[nH]c4C3,Asp
CHEMBL571429,Cl\C=C/C1CC2Cc3[nH]ncc3C(C1)N2S(=O)(=O)c4ccc(Cl)cc4,Asp
CHEMBL3347450,COc1cc(Nc2nc3N(Cc4ccccc4C)C(=O)CCn3n2)ccc1c5cnc(C)nc5,Asp
CHEMBL3221249,C[C@@H]1C[C@H](OC2=C1[C@@]3(C)CC[C@@]45C[C@@]46CC[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@H]5[C@]3(C)[C@H]2O)[C@H](OC(=O)C)C(C)(C)O,Asp
CHEMBL3963582,CCO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cc(F)cc(c5)C#N,Asp
CHEMBL2171305,CC(C)(C)Cc1cnc2OC3(CCC3)C[C@H](NC[C@@H](O)[C@H](Cc4ccc(F)cc4)NC(=O)c5cccnc5F)c2c1,Asp
CHEMBL3658547,O=C(N[C@@H](Cc1ccc(cc1)c2cccc(n2)C#N)C#N)[C@H]3N[C@@H]4CC[C@H]3C4,Cys
CHEMBL1916338,CC1(C)CO[C@@H]1CN([C@H](CCC(F)(F)F)C(=O)N)S(=O)(=O)c2ccc(Cl)cc2,Asp
CHEMBL2059015,NC(=O)[C@@H](CCC(F)(F)F)N(CC1(CC1)C#N)S(=O)(=O)c2ccc(Cl)cc2,Asp
CHEMBL2059819,NC(=O)[C@@H](CCC(F)(F)F)N(C[C@H]1C[C@@H]1C#N)S(=O)(=O)c2ccc(Cl)cc2,Asp
CHEMBL1950433,COc1cc(\C=C\2/CCCN3C2=NOC3(C)c4ccc(F)cc4)ccc1n5cnc(C)c5,Asp
CHEMBL3662587,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4occc4,Cys
CHEMBL3662528,COC(=O)Cn1cc(cn1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL3925501,CN1C(=NC2(C1=O)c3cc(ccc3OC24CCc5ccccc5CC4)c6cccnc6)N,Asp
CHEMBL3667283,CN1CCN(CC1=O)C(=O)c2cc(cs2)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL2019001,COc1ccc2c(cn(C)c2c1)C(=O)N3CCC(CC3)(c4cc(F)ccc4F)S(=O)(=O)c5ccc(Cl)cc5,Asp
CHEMBL2019000,COc1ccc2c(c[nH]c2c1)C(=O)N3CCC(CC3)(c4cc(F)ccc4F)S(=O)(=O)c5ccc(Cl)cc5,Asp
CHEMBL3688732,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ncc(Cl)cc4CF)ccc3F,Asp
CHEMBL1790497,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]3CCCN3C(=O)OC(C)(C)C)C(C)C)C(=O)NCc4ccccn4,Asp
CHEMBL1950534,COc1cc(\C=C\2/CCCN3C2=NO[C@]3(CN(C)S(=O)(=O)C)c4ccc(F)cc4)ccc1n5cnc(C)c5,Asp
CHEMBL3653505,CC#CCOc1cnc(C(=O)Nc2ccc(F)c(c2)[C@@]3(COCC(=N3)N)C(F)F)c(C)n1,Asp
CHEMBL3683821,NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c3cc(NC(=O)c4ncc(cc4Cl)C#N)ccc3F,Asp
CHEMBL3923244,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC4CC4)cc3C25N=C(C)C(=N5)N,Asp
CHEMBL3658579,CC(C)Oc1ccc(cc1)c2cn(nn2)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)cc3,Cys
CHEMBL4115352,Clc1cc2C[C@H](NC(=O)c3cc4CCCCc4cc3OC\C=C\COc1cc2)C(=O)NC5(CC5)C#N,Cys
CHEMBL3927002,COc1ccc(nc1)C(=O)Nc2cc(F)c(F)c(c2)[C@]3(CF)C[C@H](OC(=N3)N)C(F)(F)F,Asp
CHEMBL3695727,COc1ccc2Oc3ccc(cc3[C@@]4(N=C(N)N(C)C4=O)c2c1)c5cncnc5,Asp
CHEMBL3662517,CN1C(=O)Cc2ccc(cc12)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL3662524,O=C(NC(Cc1ccc2c(c1)C(=O)Nc3ccccc23)C#N)[C@H]4N[C@@H]5CC[C@H]4C5,Cys
CHEMBL3640260,COc1nc(nc(C)c1F)N2C[C@H]3C(=O)N(C)C(=N[C@]3(C2)c4c(F)cc(F)cc4F)N,Asp
CHEMBL3688623,NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ccc(cn4)C#N)ccc3F,Asp
CHEMBL3701853,CC1(C)CC(CCO1)N2CCC2C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,Cys
CHEMBL3673196,Cc1cc(on1)[C@H]2C[C@H]3CSC(=NC3(CO2)c4cc(ccc4F)C#N)N,Asp
CHEMBL3673226,COC1CCC2(CC1)Oc3ccc(cc3C24N=C(N)c5ccccc45)C#CC6CC6,Asp
CHEMBL3683845,COc1cnc(C(=O)Nc2cc(Cl)c(F)c(c2)[C@@]3(CF)N=C(N)O[C@@H]4C[C@H]34)c(C)n1,Asp
CHEMBL3688612,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ccc(OCF)cn4)ccc3F,Asp
CHEMBL133857,C[C@@H](Cc1ccc(F)c(F)c1)C(=O)N[C@H]2N=C(c3ccc4c(O)nccc4c3)c5ccccc5N(C)C2=O,Asp
CHEMBL196523,CCCN1C[C@]2(NS1(=O)=O)[C@@H]3CC[C@H]2Cc4ccc(\C=C\CN5CCOCC5)cc4C3,Asp
CHEMBL3987125,CCO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(c5)C#CC,Asp
CHEMBL333710,CC(C)N1N(C)C(=O)C(NC(=O)[C@H](C)NC(=O)Cc2ccsc2)c3ccccc3C1=O,Asp
CHEMBL3662526,Fc1cc(ccc1CC(NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4ccc5C(=O)OCc5c4,Cys
CHEMBL3667267,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4ccc(cc4)S(=O)(=O)N5CCOCC5,Cys
CHEMBL3667280,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4csc(c4)C(=O)N5CCOCC5,Cys
CHEMBL3662554,Cc1c(cnn1C)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL3952868,COC1CCC2(CC1)Cc3ccc(OC(F)(F)C(F)F)cc3C24N=C(N)N(C)C4=O,Asp
CHEMBL3931617,CC(C)N1C(=NC2(C1=O)c3cc(ccc3C[C@@]24CC[C@@H](CC4)OC(F)F)C#CC5CC5)N,Asp
CHEMBL3688773,NC1=N[C@](C(F)F)([C@@H]2C[C@@H]2O1)c3cc(Nc4ncc(F)c5cc(cnc45)C#N)ccc3Cl,Asp
CHEMBL3939817,C[C@]1(C[C@H](OC(=N1)N)C(F)(F)F)c2nc(NC(=O)c3nn(cc3Cl)C(F)F)ccc2F,Asp
CHEMBL3662519,CS(=O)(=O)c1cccc(c1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL2171992,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,Cys
CHEMBL1923158,CN1CC(=NC(C)(C1=O)c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N,Asp
CHEMBL3943009,Cc1cc(NC(=O)c2ccc(Cl)cn2)cc(c1F)[C@]3(CF)C[C@H](OC(=N3)N)C(F)(F)F,Asp
CHEMBL3677271,NC1=N[C@@]2(c3cc(ccc3Oc4c(F)cc(cc24)c5ccnc(F)c5)c6cccnc6F)c7nccn17,Asp
CHEMBL3667405,CN1CCO[C@H]2CN(CC[C@H]12)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL3695330,CS(=O)(=O)c1cc(ccc1C#N)c2ccc(C[C@H](NC(=O)[C@H]3NC4CCC3CC4)C#N)c(F)c2,Cys
CHEMBL3667340,NC(=O)c1cc(F)c2NC(=O)c3cc(CC(NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)ccc3c2c1,Cys
CHEMBL3928940,OC(=N[C@@H](Cc1ccc(cc1)c2ccc(C#N)c(F)c2)C#N)[C@H]3NC4CCC3CC4,Cys
CHEMBL3667359,Fc1cc(F)c2NC(=O)c3cc(CC(NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)ccc3c2c1,Cys
CHEMBL3667360,COC(=O)c1cccc2c1NC(=O)c3cc(CC(NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)ccc23,Cys
CHEMBL3667361,COc1ccc2NC(=O)c3cc(CC(NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)ccc3c2c1,Cys
CHEMBL492394,Cn1nc(cc1c2ccc3CC4CCC(Cc3c2)C45CN(CC(F)(F)F)S(=O)(=O)N5)c6ccc(F)cc6,Asp
CHEMBL494588,Fc1ccccc1n2cnc(c2)c3ccc4C[C@@H]5CC[C@H](Cc4c3)[C@@]56CN(CC(F)(F)F)S(=O)(=O)N6,Asp
CHEMBL3688824,NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4ncc(cc4F)C#N)ccc3Cl,Asp
CHEMBL404938,NC(=S)N\N=C(\C=C\c1ccccc1)/c2cccc(c2)C(F)(F)F,Cys
CHEMBL3658476,CCS(=O)(=O)c1ccc(cc1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)cc2,Cys
CHEMBL512596,Cn1nc(cc1c2cccc(F)c2)c3ccc4C[C@@H]5CC[C@H](Cc4c3)[C@@]56CN(CC(F)(F)F)S(=O)(=O)N6,Asp
CHEMBL3693224,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(NC(=O)c4cnc(cn4)C#CC5CC5)ccc3F,Asp
CHEMBL3985492,C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)c3nc(NC(=O)c4ncc(OC(F)F)nc4C)cs3)N,Asp
CHEMBL3940322,NC1=N[C@@](CF)(C[C@H](O1)C(F)(F)F)c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F,Asp
CHEMBL3922335,COc1cnc(C(=O)Nc2cc(F)c(F)c(c2)[C@]3(C)C[C@H](OC(=N3)N)C(F)(F)F)c(Cl)c1,Asp
CHEMBL3662693,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)n4cccn4,Cys
CHEMBL2047035,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC\C=C\CCCNC(=O)c3cc(cc(c3)C(=O)N2)N(C)S(=O)(=O)C)c1,Asp
CHEMBL2047041,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2COC\C=C\C[C@@H](NC(=O)c3cc(cc(c3)C(=O)N2)N(C)S(=O)(=O)C)c4ccccc4)c1,Asp
CHEMBL241747,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc2nc(C)c(s2)C(C)NCC,Asp
CHEMBL238558,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc2ncc(s2)C(C)NC(C)C,Asp
CHEMBL393397,CCCC(CCC)c1cnc(NC(=O)[C@H](CCC)NC(=O)Cc2cc(F)cc(F)c2)s1,Asp
CHEMBL252644,C[C@H](CCCn1cccn1)N(c2cc(Cl)ccc2CO)S(=O)(=O)c3ccc(Cl)cc3,Asp
CHEMBL3895166,COc1ccc2CC3(CCc4ccccc4CC3)C5(NC(N)N(C)C5=O)c2c1,Asp
CHEMBL3903963,CC#Cc1ccc2CC3(CCc4ccccc4CC3)C5(NC(N)N(C(C)C)C5=O)c2c1,Asp
CHEMBL232936,CC(C)C[C@H](O)NC(=O)C1(CCC1)C(=O)N[C@H]2N=C(c3ccc(cc3)C(F)(F)F)c4ccccc4N(C)C2=O,Asp
CHEMBL232138,CC(C)CCNC(=O)C1(CCC1)C(=O)N[C@@H]2C(=O)N(C)c3ccccc3c4ccccc24,Asp
CHEMBL429838,C[C@H](CCCn1ncnn1)N(c2cc(Cl)ccc2CO)S(=O)(=O)c3ccc(Cl)cc3,Asp
CHEMBL252645,C[C@H](CCCn1nccn1)N(c2cc(Cl)ccc2CO)S(=O)(=O)c3ccc(Cl)cc3,Asp
CHEMBL3658528,O=C(N[C@@H](Cc1ccc(cc1)c2ccc3OCCc3c2)C#N)[C@H]4N[C@@H]5CC[C@H]4C5,Cys
CHEMBL3667308,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)C4=CNC(=O)C=C4,Cys
CHEMBL3967330,CN1C(=NC2(C1=O)c3cc(ccc3CC24CCc5ccccc5CC4)C#CC6CC6)N,Asp
CHEMBL3658525,COc1ccc(cn1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)cc2,Cys
CHEMBL571173,CC1N(c2cccc(F)c2c3n[nH]cc13)S(=O)(=O)c4ccc(Cl)cc4,Asp
CHEMBL583904,Clc1ccc(cc1)S(=O)(=O)N2C(C3CC3)c4c[nH]nc4c5ccccc25,Asp
CHEMBL3347463,COc1cc(Nc2nc3N(Cc4cc(F)ccc4F)C(=O)CC(C)n3n2)ccc1n5cnc(C)c5,Asp
CHEMBL3640255,COc1nc(nc(C)c1F)N2C[C@H]3C(=O)N(C)C(=N[C@]3(C2)c4cc(F)c(F)cc4F)N,Asp
CHEMBL3898116,CO[C@H]1CC[C@]2(C[C@@H]1C)Cc3ccc(Br)cc3C24N=C(C)C(=N4)N,Asp
CHEMBL3985357,C[C@]1(C[C@H](OC(=N1)N)C(F)(F)F)c2cc(NC(=O)c3ncc(Cl)cc3F)cc(F)c2F,Asp
CHEMBL3924515,CC#CCOc1ccc(nc1)C(=O)Nc2cc(F)c(F)c(c2)[C@]3(C)C[C@H](OC(=N3)N)C(F)(F)F,Asp
CHEMBL584115,Fc1cc2N(C(C3CC3)c4c[nH]nc4c2cc1F)S(=O)(=O)c5ccc(Cl)s5,Asp
CHEMBL572037,CC1N(c2nccn2c3n[nH]cc13)S(=O)(=O)c4ccc(Cl)cc4,Asp
CHEMBL583662,FC(F)(F)c1ccc(cc1)S(=O)(=O)N2C(C3CC3)c4c[nH]nc4c5ccc(cc25)n6ccnc6,Asp
CHEMBL585713,FC(F)(F)c1ccc(cc1)S(=O)(=O)N2C(C3CC3)c4c[nH]nc4c5ccc(cc25)c6cscn6,Asp
CHEMBL3318955,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@@H](C1)C(=O)N(C2CC2)c3ccc(cn3)C(C)C,Asp
CHEMBL3667313,CS(=O)(=NC#N)c1ccc(cc1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL3667324,C[S+]([O-])c1ccc(cc1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL3667328,CN(C)CCN1C(=O)Cc2ccc(cc12)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL4111730,C[C@@H]1C[C@]2(C[C@H](C)[C@H]1O)Cc3ccc(cc3[C@]24N=C(N)N(Cc5ccnc(C)c5)C4=O)C#N,Asp
CHEMBL3688785,NC1=N[C@@](C(F)F)([C@H]2C[C@H]2O1)c3cc(Nc4nccc5cc(Cl)cnc45)ccc3F,Asp
CHEMBL3914985,CN1C(=NC2(C1=O)c3cc(Cl)ccc3CC24CCc5ccccc5CC4)N,Asp
CHEMBL3943052,CN1C(=NC2(C1=O)c3cc(CCC4CC4)ccc3CC25CCc6ccccc6CC5)N,Asp
CHEMBL3658533,Fc1cc(cc(F)c1F)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)cc2,Cys
CHEMBL3422235,NC1=N[C@]2(CO[C@H](C[C@H]2CS1)c3occn3)c4ccc(F)cc4F,Asp
CHEMBL2316613,C\C(=N\NC(=S)N)\c1csc(n1)c2ccccc2,Cys
CHEMBL583660,Fc1ccc(cc1)S(=O)(=O)N2C(C3CC3)c4c[nH]nc4c5ccccc25,Asp
CHEMBL571821,FC(F)(F)c1ccc(cc1)S(=O)(=O)N2C(C3CC3)c4c[nH]nc4c5ccc(I)cc25,Asp
CHEMBL3914214,COC1CCC2(CC1)Cc3ccc(OCC4CCCC4)cc3C25N=C(N)N(C)C5=O,Asp
CHEMBL3914405,CCN1C(=NC2(C1=O)c3cc(ccc3CC24CCC(CC4)OC)c5cccc(Cl)c5)N,Asp
CHEMBL4109537,COCCCOc1cc(OC)cc(c1)C(C)N(C2CC2)C(=O)[C@H]3CNCCO3,Asp
CHEMBL3651511,FC(F)(F)c1ccccc1S(=O)(=O)[C@H]2CCN(C2)c3nc(ncc3C(=O)NCC4(CC4)c5ccc(Cl)cc5)C#N,Cys
CHEMBL3656141,COC1CCC2(CC1)Cc3ccc(cc3C24ON(C)C(=N4)N)c5cccc(c5)C(F)(F)F,Asp
CHEMBL3656144,CCOC1CCC2(CC1)Cc3ccc(cc3C24ON(C)C(=N4)N)C#CC5CC5,Asp
CHEMBL3688769,NC1=N[C@@](CF)([C@H]2C[C@H]2O1)c3cc(Nc4nccc5cc(Cl)cnc45)ccc3F,Asp
CHEMBL3667297,CN1CCCN(CC1)c2ccc(C[C@H](NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)C#N)c(F)c2,Cys
CHEMBL3640245,COc1cnc(cn1)C(=O)Nc2ccc(F)c(c2)[C@@]3(C)N=C(N)SCC3=O,Asp
CHEMBL3667274,CN1CCN(CC1)S(=O)(=O)c2cccc(c2)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL3667287,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4ccc(s4)C(=O)N5CCn6nccc6C5,Cys
CHEMBL3667288,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4oc(cc4)C(=O)N5CCN6CCOCC6C5,Cys
CHEMBL3919032,CO[C@@]1(C)CC[C@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(c5)C#CC,Asp
CHEMBL3946842,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)C#CC5CCC5,Asp
CHEMBL3945110,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)C#CC(C)C,Asp
CHEMBL3667284,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)c4csc(c4)C(=O)N5CCN6CCOCC6C5,Cys
CHEMBL583674,CC1N(c2cc(O)ccc2c3n[nH]cc13)S(=O)(=O)c4ccc(Cl)cc4,Asp
CHEMBL3653699,CC1=NC2(CC3(CCCOC3)Oc4ccc(cc24)c5cccc(Cl)c5)N=C1N,Asp
CHEMBL3662530,CN1C(=O)Cc2ccc(cc12)c3ccc(CC(NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)c(F)c3,Cys
CHEMBL2151164,COc1nc(Nc2cccc3c2nc(c4ccc(F)cc4)n3C)ccc1n5cnc(C)c5,Asp
CHEMBL3662558,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)N4CCN5CCOCC5C4,Cys
CHEMBL3662562,Fc1cc(ccc1C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)n4cc(COc5ccccc5)nn4,Cys
CHEMBL3695335,CS(=O)(=O)c1cc(ccc1C#N)c2ccc(C[C@H](NC(=O)[C@H]3NC4CCC3CC4)C#N)cc2,Cys
CHEMBL3658566,Cn1cnc2cc(ccc12)c3ccc(C[C@H](NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)C#N)cc3,Cys
